74946518,"{""answerCount"":0,""questionId"":74946518,""owner"":{""userId"":17246908,""userType"":""REGISTERED"",""displayName"":""Luke.Y"",""reputation"":21,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":0.0,""badgeCounts"":{}},""creationDate"":""Dec 29, 2022, 9:40:28 AM"",""lastEditDate"":""Dec 30, 2022, 12:11:51 AM"",""lastActivityDate"":""Dec 30, 2022, 12:11:51 AM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":33,""score"":0,""communityOwned"":false,""title"":""I Can\u0026#39;t Run a Java Module on Android Studio"",""tags"":[""java"",""android-studio""],""answers"":[],""comments"":[],""acceptedAnswerId"":0,""bountyAmount"":0}"
74946619,"{""answerCount"":1,""questionId"":74946619,""owner"":{""userId"":20011685,""userType"":""REGISTERED"",""displayName"":""sktom2"",""reputation"":11,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":0.0,""badgeCounts"":{}},""creationDate"":""Dec 29, 2022, 10:07:56 AM"",""lastEditDate"":""Dec 30, 2022, 12:47:21 AM"",""lastActivityDate"":""Dec 30, 2022, 12:47:21 AM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":261,""score"":1,""communityOwned"":false,""title"":""How can I format this value in java localdatetime?"",""tags"":[""java"",""java-time"",""datetime-parsing"",""zoneddatetime"",""localdatetime""],""answers"":[],""comments"":[],""acceptedAnswerId"":0,""bountyAmount"":0}"
74947021,"{""answerCount"":1,""questionId"":74947021,""owner"":{""userId"":19569041,""userType"":""REGISTERED"",""displayName"":""creatinemuscle"",""reputation"":11,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":0.0,""badgeCounts"":{}},""creationDate"":""Dec 29, 2022, 11:44:14 AM"",""lastEditDate"":""Dec 29, 2022, 11:52:51 AM"",""lastActivityDate"":""Jan 12, 2023, 11:37:04 AM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":68,""score"":-2,""communityOwned"":false,""title"":""MySQL Deadlock issues, 2 transaction updating the same row"",""tags"":[""java"",""mysql"",""spring"",""deadlock""],""answers"":[],""comments"":[],""acceptedAnswerId"":75091313,""bountyAmount"":0}"
74947070,"{""answerCount"":1,""questionId"":74947070,""owner"":{""userId"":19473836,""userType"":""REGISTERED"",""displayName"":""Bourbon_7"",""reputation"":147,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":0.0,""badgeCounts"":{}},""creationDate"":""Dec 29, 2022, 11:55:02 AM"",""lastEditDate"":""Dec 29, 2022, 12:28:07 PM"",""lastActivityDate"":""Dec 29, 2022, 1:15:55 PM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":57,""score"":0,""communityOwned"":false,""title"":""How to find all sub classes of java.lang.Throwable in the JVM?"",""tags"":[""java"",""jvm"",""reflections""],""answers"":[],""comments"":[],""acceptedAnswerId"":0,""bountyAmount"":0}"
74947213,"{""answerCount"":0,""questionId"":74947213,""owner"":{""userId"":13106846,""userType"":""REGISTERED"",""displayName"":""user13106846"",""reputation"":41,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":0.0,""badgeCounts"":{}},""creationDate"":""Dec 29, 2022, 12:21:40 PM"",""lastEditDate"":""Dec 29, 2022, 12:47:54 PM"",""lastActivityDate"":""Dec 29, 2022, 12:47:54 PM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":126,""score"":1,""communityOwned"":false,""title"":""java.util.concurrent.ExecutionException: org.apache.catalina.LifecycleException: Failed to start component"",""tags"":[""java"",""spring"",""spring-boot"",""tomcat""],""answers"":[],""comments"":[],""acceptedAnswerId"":0,""bountyAmount"":0}"
74947234,"{""answerCount"":0,""questionId"":74947234,""owner"":{""userId"":3363846,""userType"":""REGISTERED"",""displayName"":""taolao"",""reputation"":1,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":0.0,""badgeCounts"":{}},""creationDate"":""Dec 29, 2022, 12:24:13 PM"",""lastActivityDate"":""Dec 29, 2022, 12:24:13 PM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":18,""score"":0,""communityOwned"":false,""title"":""How to combine mp3 and TextToSpeech?"",""tags"":[""java"",""mp3"",""media-player"",""text-to-speech""],""answers"":[],""comments"":[],""acceptedAnswerId"":0,""bountyAmount"":0}"
74947293,"{""answerCount"":1,""questionId"":74947293,""owner"":{""userId"":20876489,""userType"":""REGISTERED"",""displayName"":""Dylan Fox"",""reputation"":11,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":0.0,""badgeCounts"":{}},""creationDate"":""Dec 29, 2022, 12:36:50 PM"",""lastActivityDate"":""Dec 29, 2022, 12:55:32 PM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":39,""score"":1,""communityOwned"":false,""title"":""is anyone able to identify what is worng with this code, i keep on getting a parsing error"",""tags"":[""java"",""csv""],""answers"":[],""comments"":[],""acceptedAnswerId"":0,""closedDate"":""Dec 29, 2022, 7:04:19 PM"",""closedReason"":""Not suitable for this site"",""bountyAmount"":0}"
74947408,"{""answerCount"":0,""questionId"":74947408,""owner"":{""userId"":19545214,""userType"":""REGISTERED"",""displayName"":""Zarquon"",""reputation"":136,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":0.0,""badgeCounts"":{}},""creationDate"":""Dec 29, 2022, 12:57:39 PM"",""lastEditDate"":""Jan 3, 2023, 10:32:09 AM"",""lastActivityDate"":""Jan 3, 2023, 10:32:09 AM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":108,""score"":1,""communityOwned"":false,""title"":""Javac will not run despite Java being installed"",""tags"":[""java"",""macos"",""terminal"",""zsh"",""javac""],""answers"":[],""comments"":[],""acceptedAnswerId"":0,""bountyAmount"":0}"
74947481,"{""answerCount"":1,""questionId"":74947481,""owner"":{""userId"":20884262,""userType"":""REGISTERED"",""displayName"":""18ITR045 MOHAMED ILYAS S"",""reputation"":11,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":0.0,""badgeCounts"":{}},""creationDate"":""Dec 29, 2022, 1:12:30 PM"",""lastActivityDate"":""Dec 29, 2022, 2:17:29 PM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":30,""score"":0,""communityOwned"":false,""title"":""How to print particular student details by searching only firstName in postman using specification class?"",""tags"":[""java"",""spring-boot"",""spring-data-jpa"",""specifications""],""answers"":[],""comments"":[],""acceptedAnswerId"":74947862,""bountyAmount"":0}"
74947492,"{""answerCount"":1,""questionId"":74947492,""owner"":{""userId"":20884272,""userType"":""REGISTERED"",""displayName"":""wdwad dwad"",""reputation"":3,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":0.0,""badgeCounts"":{}},""creationDate"":""Dec 29, 2022, 1:13:24 PM"",""lastActivityDate"":""Dec 30, 2022, 4:20:21 PM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":59,""score"":0,""communityOwned"":false,""title"":""Java while loop random number"",""tags"":[""java"",""loops"",""random"",""while-loop""],""answers"":[],""comments"":[],""acceptedAnswerId"":0,""bountyAmount"":0}"
74947559,"{""answerCount"":0,""questionId"":74947559,""owner"":{""userId"":19630441,""userType"":""REGISTERED"",""displayName"":""남혁준"",""reputation"":93,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":0.0,""badgeCounts"":{}},""creationDate"":""Dec 29, 2022, 1:23:36 PM"",""lastActivityDate"":""Dec 29, 2022, 1:23:36 PM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":82,""score"":0,""communityOwned"":false,""title"":""Why SpringBootTest Vm Options Not Working?"",""tags"":[""java"",""spring-boot"",""jvm""],""answers"":[],""comments"":[],""acceptedAnswerId"":0,""bountyAmount"":0}"
74947594,"{""answerCount"":0,""questionId"":74947594,""owner"":{""userId"":16866992,""userType"":""REGISTERED"",""displayName"":""sam"",""reputation"":1,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":0.0,""badgeCounts"":{}},""creationDate"":""Dec 29, 2022, 1:28:38 PM"",""lastActivityDate"":""Dec 29, 2022, 1:28:38 PM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":27,""score"":0,""communityOwned"":false,""title"":""How to add web fragment project which has filter as dependency to spring boot project"",""tags"":[""java"",""spring-boot"",""maven"",""servlet-filters"",""web-fragment""],""answers"":[],""comments"":[],""acceptedAnswerId"":0,""bountyAmount"":0}"
74947595,"{""answerCount"":1,""questionId"":74947595,""owner"":{""userId"":10870817,""userType"":""REGISTERED"",""displayName"":""SoT"",""reputation"":819,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":0.0,""badgeCounts"":{}},""creationDate"":""Dec 29, 2022, 1:28:51 PM"",""lastEditDate"":""Dec 29, 2022, 2:32:45 PM"",""lastActivityDate"":""Jan 1, 2023, 9:55:00 AM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":116,""score"":1,""communityOwned"":false,""title"":""Sync to Async http request and response architecture"",""tags"":[""java"",""spring"",""architecture"",""microservices"",""spring-webflux""],""answers"":[],""comments"":[],""acceptedAnswerId"":0,""bountyAmount"":0}"
74947633,"{""answerCount"":1,""questionId"":74947633,""owner"":{""userId"":18217883,""userType"":""REGISTERED"",""displayName"":""Ali"",""reputation"":21,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":0.0,""badgeCounts"":{}},""creationDate"":""Dec 29, 2022, 1:34:34 PM"",""lastEditDate"":""Dec 30, 2022, 1:14:58 PM"",""lastActivityDate"":""Jan 2, 2023, 2:13:37 PM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":84,""score"":0,""communityOwned"":false,""title"":""iterate nested loop in thymeleaf"",""tags"":[""java"",""html"",""spring-boot"",""frontend"",""thymeleaf""],""answers"":[],""comments"":[],""acceptedAnswerId"":74979419,""bountyAmount"":0}"
74947699,"{""answerCount"":1,""questionId"":74947699,""owner"":{""userId"":16503349,""userType"":""REGISTERED"",""displayName"":""Pilip Shpyro"",""reputation"":11,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":0.0,""badgeCounts"":{}},""creationDate"":""Dec 29, 2022, 1:46:00 PM"",""lastEditDate"":""Dec 29, 2022, 1:48:26 PM"",""lastActivityDate"":""Dec 29, 2022, 7:47:30 PM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":179,""score"":-1,""communityOwned"":false,""title"":""Does the Spring Security 6 automatically inject UserDetailsService while configuring under the hood?"",""tags"":[""java"",""spring"",""spring-boot"",""spring-security""],""answers"":[],""comments"":[],""acceptedAnswerId"":74950675,""bountyAmount"":0}"
74947768,"{""answerCount"":0,""questionId"":74947768,""owner"":{""userId"":20884471,""userType"":""REGISTERED"",""displayName"":""usman khan"",""reputation"":1,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":0.0,""badgeCounts"":{}},""creationDate"":""Dec 29, 2022, 1:58:52 PM"",""lastEditDate"":""Dec 30, 2022, 12:06:28 AM"",""lastActivityDate"":""Dec 30, 2022, 12:06:28 AM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":33,""score"":0,""communityOwned"":false,""title"":""How to retrieve user data from firebase? when we don\u0026#39;t know about user name"",""tags"":[""java"",""android"",""firebase"",""firebase-realtime-database""],""answers"":[],""comments"":[],""acceptedAnswerId"":0,""bountyAmount"":0}"
74947785,"{""answerCount"":1,""questionId"":74947785,""owner"":{""userId"":180904,""userType"":""REGISTERED"",""displayName"":""Ashika Umanga Umagiliya"",""reputation"":8896,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":83.0,""badgeCounts"":{}},""creationDate"":""Dec 29, 2022, 2:02:08 PM"",""lastEditDate"":""Dec 30, 2022, 2:52:14 PM"",""lastActivityDate"":""Dec 31, 2022, 1:33:09 PM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":1001,""score"":1,""communityOwned"":false,""title"":""Spring WebFlux | How to wait till a list of Monos finish execution in parallel"",""tags"":[""java"",""spring-webflux"",""project-reactor"",""spring-webclient""],""answers"":[],""comments"":[],""acceptedAnswerId"":74957662,""bountyAmount"":0}"
74947827,"{""answerCount"":1,""questionId"":74947827,""owner"":{""userId"":20325718,""userType"":""REGISTERED"",""displayName"":""YutaSaito"",""reputation"":332,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":0.0,""badgeCounts"":{}},""creationDate"":""Dec 29, 2022, 2:09:57 PM"",""lastActivityDate"":""Mar 7, 2023, 6:42:06 PM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":42,""score"":0,""communityOwned"":false,""title"":""How to output Java HeapDump to persistent storage with ECS on Fargate 1.3.0"",""tags"":[""java"",""amazon-ecs""],""answers"":[],""comments"":[],""acceptedAnswerId"":75660939,""bountyAmount"":0}"
74947849,"{""answerCount"":2,""questionId"":74947849,""owner"":{""userId"":17353418,""userType"":""REGISTERED"",""displayName"":""madol"",""reputation"":513,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":0.0,""badgeCounts"":{}},""creationDate"":""Dec 29, 2022, 2:15:19 PM"",""lastActivityDate"":""Dec 29, 2022, 8:37:39 PM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":67,""score"":0,""communityOwned"":false,""title"":""Why do I receive a NoSuchFileException error when loading a file?"",""tags"":[""java"",""spring"",""spring-boot"",""kotlin""],""answers"":[],""comments"":[],""acceptedAnswerId"":74951232,""bountyAmount"":0}"
74947906,"{""answerCount"":0,""questionId"":74947906,""owner"":{""userId"":1366937,""userType"":""REGISTERED"",""displayName"":""Perdi Estaquel"",""reputation"":821,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":0.0,""badgeCounts"":{}},""creationDate"":""Dec 29, 2022, 2:24:46 PM"",""lastEditDate"":""Dec 29, 2022, 2:33:54 PM"",""lastActivityDate"":""Dec 29, 2022, 2:33:54 PM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":65,""score"":1,""communityOwned"":false,""title"":""Declaration of a value-type Class"",""tags"":[""java"",""java-19"",""project-valhalla""],""answers"":[],""comments"":[],""acceptedAnswerId"":0,""bountyAmount"":0}"
74948011,"{""answerCount"":0,""questionId"":74948011,""owner"":{""userId"":19665222,""userType"":""REGISTERED"",""displayName"":""Abdullah Shahid"",""reputation"":1,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":0.0,""badgeCounts"":{}},""creationDate"":""Dec 29, 2022, 2:39:48 PM"",""lastEditDate"":""Dec 30, 2022, 2:03:33 AM"",""lastActivityDate"":""Dec 30, 2022, 2:03:33 AM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":33,""score"":0,""communityOwned"":false,""title"":""Problem in Client and Server Architecture. Exception in thread appears"",""tags"":[""java"",""multithreading"",""sockets"",""chat"",""desktop-application""],""answers"":[],""comments"":[],""acceptedAnswerId"":0,""bountyAmount"":0}"
74948053,"{""answerCount"":0,""questionId"":74948053,""owner"":{""userId"":1335677,""userType"":""REGISTERED"",""displayName"":""Vladimir"",""reputation"":157,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":18.0,""badgeCounts"":{}},""creationDate"":""Dec 29, 2022, 2:45:57 PM"",""lastActivityDate"":""Dec 29, 2022, 2:45:57 PM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":128,""score"":0,""communityOwned"":false,""title"":""ZeeBe: Failed to send activated jobs to client (only for one job type)"",""tags"":[""java"",""grpc"",""camunda"",""zeebe""],""answers"":[],""comments"":[],""acceptedAnswerId"":0,""bountyAmount"":0}"
74948075,"{""answerCount"":0,""questionId"":74948075,""owner"":{""userId"":20868586,""userType"":""REGISTERED"",""displayName"":""Farrasta K S"",""reputation"":3,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":0.0,""badgeCounts"":{}},""creationDate"":""Dec 29, 2022, 2:48:59 PM"",""lastActivityDate"":""Dec 29, 2022, 2:54:55 PM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":35,""score"":0,""communityOwned"":false,""title"":""How to display data in textview automatically when i have finished inputting the ID field?"",""tags"":[""java"",""php"",""android"",""retrofit""],""answers"":[],""comments"":[],""acceptedAnswerId"":0,""bountyAmount"":0}"
74948099,"{""answerCount"":0,""questionId"":74948099,""owner"":{""userId"":2905284,""userType"":""REGISTERED"",""displayName"":""Adams.H"",""reputation"":1593,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":50.0,""badgeCounts"":{}},""creationDate"":""Dec 29, 2022, 2:52:50 PM"",""lastEditDate"":""Jan 21, 2023, 12:00:17 PM"",""lastActivityDate"":""Jan 21, 2023, 12:00:17 PM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":55,""score"":2,""communityOwned"":false,""title"":""How to import `java sun tools` as a normal gradle dependency?"",""tags"":[""java"",""gradle""],""answers"":[],""comments"":[],""acceptedAnswerId"":0,""bountyAmount"":0}"
74948118,"{""answerCount"":0,""questionId"":74948118,""owner"":{""userId"":19627792,""userType"":""REGISTERED"",""displayName"":""VegetaSan"",""reputation"":35,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":0.0,""badgeCounts"":{}},""creationDate"":""Dec 29, 2022, 2:56:25 PM"",""lastEditDate"":""Jan 5, 2023, 7:49:20 PM"",""lastActivityDate"":""Jan 5, 2023, 7:49:20 PM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":62,""score"":0,""communityOwned"":false,""title"":""java.lang.RuntimeException: java.io.FileNotFoundException: when creating file from URL(works in debug mode)"",""tags"":[""java"",""image"",""url"",""io""],""answers"":[],""comments"":[],""acceptedAnswerId"":0,""bountyAmount"":0}"
74948121,"{""answerCount"":0,""questionId"":74948121,""owner"":{""userId"":20884767,""userType"":""REGISTERED"",""displayName"":""Kunder_Linux"",""reputation"":1,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":0.0,""badgeCounts"":{}},""creationDate"":""Dec 29, 2022, 2:57:02 PM"",""lastEditDate"":""Jan 1, 2023, 6:14:49 PM"",""lastActivityDate"":""Jan 1, 2023, 6:14:49 PM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":150,""score"":0,""communityOwned"":false,""title"":""/tmp/snappy-1.0.5-libsnappyjava.so: /tmp/snappy-1.0.5-libsnappyjava.so: failed to map segment from shared object: Operation not permitted"",""tags"":[""java"",""apigee"",""snappy""],""answers"":[],""comments"":[],""acceptedAnswerId"":0,""bountyAmount"":0}"
74948198,"{""answerCount"":0,""questionId"":74948198,""owner"":{""userId"":20884909,""userType"":""REGISTERED"",""displayName"":""Jawad Qazi"",""reputation"":1,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":0.0,""badgeCounts"":{}},""creationDate"":""Dec 29, 2022, 3:08:49 PM"",""lastEditDate"":""Dec 29, 2022, 3:09:34 PM"",""lastActivityDate"":""Dec 29, 2022, 3:09:34 PM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":23,""score"":0,""communityOwned"":false,""title"":""How to fix the following error despite it coming from a different system?"",""tags"":[""java""],""answers"":[],""comments"":[],""acceptedAnswerId"":0,""closedDate"":""Dec 29, 2022, 7:10:32 PM"",""closedReason"":""Duplicate"",""bountyAmount"":0}"
74948209,"{""answerCount"":1,""questionId"":74948209,""owner"":{""userId"":20884908,""userType"":""REGISTERED"",""displayName"":""shuvendugan"",""reputation"":11,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":0.0,""badgeCounts"":{}},""creationDate"":""Dec 29, 2022, 3:10:20 PM"",""lastEditDate"":""Dec 30, 2022, 3:48:10 PM"",""lastActivityDate"":""Dec 30, 2022, 3:48:10 PM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":92,""score"":1,""communityOwned"":false,""title"":""Why converting java.util.Date to java.sql.Date results in a wrong date?"",""tags"":[""java"",""mysql"",""date"",""jdbc""],""answers"":[],""comments"":[],""acceptedAnswerId"":0,""closedDate"":""Dec 29, 2022, 4:15:52 PM"",""closedReason"":""Duplicate"",""bountyAmount"":0}"
74948240,"{""answerCount"":0,""questionId"":74948240,""owner"":{""userId"":11549913,""userType"":""REGISTERED"",""displayName"":""AtHuuu"",""reputation"":43,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":0.0,""badgeCounts"":{}},""creationDate"":""Dec 29, 2022, 3:15:21 PM"",""lastActivityDate"":""Dec 29, 2022, 3:15:21 PM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":28,""score"":0,""communityOwned"":false,""title"":""how solve this primitive value issue of hl7 parsing using HAPI. the hl7 version is 2.6"",""tags"":[""java"",""hapi""],""answers"":[],""comments"":[],""acceptedAnswerId"":0,""bountyAmount"":0}"
74948245,"{""answerCount"":0,""questionId"":74948245,""owner"":{""userId"":14319384,""userType"":""REGISTERED"",""displayName"":""Vora Arshit"",""reputation"":19,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":0.0,""badgeCounts"":{}},""creationDate"":""Dec 29, 2022, 3:16:09 PM"",""lastActivityDate"":""Dec 29, 2022, 3:16:09 PM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":62,""score"":0,""communityOwned"":false,""title"":""Attempt to invoke virtual method \u0026#39;int java.util.ArrayList.size()\u0026#39; on a null object reference at com.example.newsapp.MainActivity$1.onResponse"",""tags"":[""java"",""android""],""answers"":[],""comments"":[],""acceptedAnswerId"":0,""bountyAmount"":0}"
74948288,"{""answerCount"":0,""questionId"":74948288,""owner"":{""userId"":20885010,""userType"":""REGISTERED"",""displayName"":""Gh Fa"",""reputation"":1,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":0.0,""badgeCounts"":{}},""creationDate"":""Dec 29, 2022, 3:22:02 PM"",""lastActivityDate"":""Dec 29, 2022, 3:22:02 PM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":15,""score"":0,""communityOwned"":false,""title"":""While loop thats dependent on a boolean from scanner runs twice(java)"",""tags"":[""java"",""loops"",""while-loop"",""user-input""],""answers"":[],""comments"":[],""acceptedAnswerId"":0,""closedDate"":""Dec 29, 2022, 3:53:00 PM"",""closedReason"":""Duplicate"",""bountyAmount"":0}"
74948302,"{""answerCount"":0,""questionId"":74948302,""owner"":{""userId"":5029589,""userType"":""REGISTERED"",""displayName"":""arpit joshi"",""reputation"":1943,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":56.0,""badgeCounts"":{}},""creationDate"":""Dec 29, 2022, 3:23:16 PM"",""lastEditDate"":""Dec 31, 2022, 12:22:20 PM"",""lastActivityDate"":""Dec 31, 2022, 12:22:20 PM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":61,""score"":0,""communityOwned"":false,""title"":""ElasticSearch not running on raspberry pi"",""tags"":[""java"",""elasticsearch"",""raspberry-pi"",""kibana""],""answers"":[],""comments"":[],""acceptedAnswerId"":0,""bountyAmount"":0}"
74948309,"{""answerCount"":0,""questionId"":74948309,""owner"":{""userId"":20884385,""userType"":""REGISTERED"",""displayName"":""Sanjoy Sarkar"",""reputation"":1,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":0.0,""badgeCounts"":{}},""creationDate"":""Dec 29, 2022, 3:24:26 PM"",""lastActivityDate"":""Dec 29, 2022, 3:24:26 PM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":80,""score"":0,""communityOwned"":false,""title"":""org.openqa.selenium.WebDriverException: java.net.ConnectException: Failed to connect to localhost/0:0:0:0:0:0:0:1:23027"",""tags"":[""java"",""spring-boot"",""selenium"",""selenium-webdriver"",""screen-scraping""],""answers"":[],""comments"":[],""acceptedAnswerId"":0,""bountyAmount"":0}"
74948407,"{""answerCount"":1,""questionId"":74948407,""owner"":{""userId"":20876564,""userType"":""REGISTERED"",""displayName"":""Andrew Pometta"",""reputation"":1,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":0.0,""badgeCounts"":{}},""creationDate"":""Dec 29, 2022, 3:35:31 PM"",""lastActivityDate"":""Mar 11, 2023, 11:05:30 PM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":33,""score"":0,""communityOwned"":false,""title"":""Cannot load Neuroph Library - Class Not Found"",""tags"":[""java"",""neural-network"",""jar"",""neuroph""],""answers"":[],""comments"":[],""acceptedAnswerId"":0,""bountyAmount"":0}"
74948430,"{""answerCount"":0,""questionId"":74948430,""owner"":{""userId"":13604662,""userType"":""REGISTERED"",""displayName"":""Soumalya Bhattacharya"",""reputation"":465,""age"":0,""questionCount"":0,""answerCount"":0,""viewCount"":0,""upVoteCount"":0,""downVoteCount"":0,""acceptRate"":0.0,""badgeCounts"":{}},""creationDate"":""Dec 29, 2022, 3:39:19 PM"",""lastActivityDate"":""Dec 29, 2022, 3:39:19 PM"",""upVoteCount"":0,""downVoteCount"":0,""favoriteCount"":0,""viewCount"":23,""score"":0,""communityOwned"":false,""title"":""Issue while importing a bean of ArrayListType in spring, java"",""tags"":[""java"",""spring"",""javabeans"",""applicationcontext""],""answers"":[],""comments"":[],""acceptedAnswerId"":0,""bountyAmount"":0}"
